id,description,state,quorumVotes,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,creationBlock,votes,startBlock,endBlock,proposer.id
19,IIP-19: Refund Treasury (IDLE) and update IdleController,EXECUTED,520000000000000000000000,3726,57,0,3,0,3,0,957034788087898985663023,0,957034788087898985663023,14397146,"[{'choice': 'FOR', 'weight': '103218846268006134397140', 'voter': {'id': '0x2bc44f6c34d9200c258ac07a56d81963d4f92c4c'}}, {'choice': 'FOR', 'weight': '511831016626479918585178', 'voter': {'id': '0xb08696efcf019a6128ed96067b55dd7d0ab23ce4'}}, {'choice': 'FOR', 'weight': '341984925193412932680705', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",14397147,14414427,0xe8ea8bae250028a8709a3841e0ae1a44820d677b
20,"IIP-20: Activate Idle Gauges, Transfer 50k IDLE from ecosystem fund for Uniswap v3",EXECUTED,520000000000000000000000,3742,57,0,3,0,3,0,1024166829402965174354958,0,1024166829402965174354958,14495256,"[{'choice': 'FOR', 'weight': '142921480423066199333880', 'voter': {'id': '0x2bc44f6c34d9200c258ac07a56d81963d4f92c4c'}}, {'choice': 'FOR', 'weight': '539260423786486042340373', 'voter': {'id': '0xb08696efcf019a6128ed96067b55dd7d0ab23ce4'}}, {'choice': 'FOR', 'weight': '341984925193412932680705', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",14495257,14512537,0xe8ea8bae250028a8709a3841e0ae1a44820d677b
21,IIP-21: Set Gauges rate to 990 IDLE / day for 6 months,EXECUTED,520000000000000000000000,3743,57,0,3,0,3,0,1163475582129366623096589,0,1163475582129366623096589,14533316,"[{'choice': 'FOR', 'weight': '136838694305819875975535', 'voter': {'id': '0x2bc44f6c34d9200c258ac07a56d81963d4f92c4c'}}, {'choice': 'FOR', 'weight': '684651962630133814440349', 'voter': {'id': '0xb08696efcf019a6128ed96067b55dd7d0ab23ce4'}}, {'choice': 'FOR', 'weight': '341984925193412932680705', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",14533317,14550597,0xe8ea8bae250028a8709a3841e0ae1a44820d677b
22,"IIP-22: Setup smart contract whitelist for stkIDLE 
 https://gov.idle.finance/t/stkidle-whitelisting-process-implementation/958",EXECUTED,520000000000000000000000,3724,57,0,3,0,3,0,1164880651554036767321995,0,1164880651554036767321995,14591377,"[{'choice': 'FOR', 'weight': '135001470647193052671021', 'voter': {'id': '0x2bc44f6c34d9200c258ac07a56d81963d4f92c4c'}}, {'choice': 'FOR', 'weight': '687894255713430781970269', 'voter': {'id': '0xb08696efcf019a6128ed96067b55dd7d0ab23ce4'}}, {'choice': 'FOR', 'weight': '341984925193412932680705', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",14591378,14608658,0xe8ea8bae250028a8709a3841e0ae1a44820d677b
23,"#IIP-23: D2D collaboration proposal: Idle <> Lido
This IIP finalizes the transfer of 200k IDLE from the Ecosystem Fund to the Treasury League Multisig to activate the stkIDLE delegation and KPI option, as part of the D2D collaboration proposal: Idle <> Lido

https://gov.idle.finance/t/iip-23-d2d-collaboration-proposal-idle-lido/1001",EXECUTED,520000000000000000000000,3697,54,0,4,0,4,0,1262547809298968179412399,0,1262547809298968179412399,15045992,"[{'choice': 'FOR', 'weight': '138188679749256316277380', 'voter': {'id': '0x134b58a2854cd11cd31f1ae270d52bb4ee018b4f'}}, {'choice': 'FOR', 'weight': '947306386553241815931825', 'voter': {'id': '0xb08696efcf019a6128ed96067b55dd7d0ab23ce4'}}, {'choice': 'FOR', 'weight': '1269709986572250663195', 'voter': {'id': '0xf035561dce033ded865e15e69db06cffc88d9213'}}, {'choice': 'FOR', 'weight': '175783033009897796539999', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",15045993,15063273,0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814
24,"IIP-24: Reduce LM for Best Yield and Fund restructured leagues 
 https://gov.idle.finance/t/iip-24-m3-2022-leagues-budget-and-idle-incentives-distribution-update/1037",ACTIVE,520000000000000000000000,3726,56,0,6,0,6,0,376908232355516137791368,0,376908232355516137791368,15391444,"[{'choice': 'FOR', 'weight': '86990687975188584161703', 'voter': {'id': '0x134b58a2854cd11cd31f1ae270d52bb4ee018b4f'}}, {'choice': 'FOR', 'weight': '5777184335788346352667', 'voter': {'id': '0x50da03c08b3269aa2b47a0b8be03dbcea4cb3990'}}, {'choice': 'FOR', 'weight': '108357327034641410736999', 'voter': {'id': '0x5bcfc2dee33fbd19771d4063c15cfb6dd555bb4c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x9c39a2e1e124bda611321494ec99cc8c01e0731d'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xd08b7e82942fac71d96fecaa99ed7323a95d9a79'}}, {'choice': 'FOR', 'weight': '175783033009897796539999', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",15391445,15408725,0xe8ea8bae250028a8709a3841e0ae1a44820d677b
25,"IIP-25: Reduce LM for Best Yield and Fund restructured leagues 
 https://gov.idle.finance/t/iip-24-m3-2022-leagues-budget-and-idle-incentives-distribution-update/1037",EXECUTED,520000000000000000000000,3731,57,0,4,0,4,0,1608950596799006797921960,0,1608950596799006797921960,15483603,"[{'choice': 'FOR', 'weight': '260159625430724239866392', 'voter': {'id': '0x50da03c08b3269aa2b47a0b8be03dbcea4cb3990'}}, {'choice': 'FOR', 'weight': '24904611082882229993899', 'voter': {'id': '0x9c39a2e1e124bda611321494ec99cc8c01e0731d'}}, {'choice': 'FOR', 'weight': '1123034454146925031166967', 'voter': {'id': '0xb08696efcf019a6128ed96067b55dd7d0ab23ce4'}}, {'choice': 'FOR', 'weight': '200851906138475296894702', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",15483604,15500884,0xe8ea8bae250028a8709a3841e0ae1a44820d677b
26,"IIP-26: Add senior tranche of cpWIN-USDC PYT as new yield source for idleUSDC Best Yield 
 https://gov.idle.finance/t/clearpool-pyts-as-a-new-yield-source-for-by/1056",EXECUTED,520000000000000000000000,3739,57,2,7,0,9,0,1622670132400092492720358,0,1622670132400092492720358,15546964,"[{'choice': 'AGAINST', 'weight': '0', 'voter': {'id': '0x4a7d88d29a26dd3169988f3a12dff6a3ea784cff'}}, {'choice': 'FOR', 'weight': '250159625430724239866392', 'voter': {'id': '0x50da03c08b3269aa2b47a0b8be03dbcea4cb3990'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd'}}, {'choice': 'AGAINST', 'weight': '0', 'voter': {'id': '0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1'}}, {'choice': 'FOR', 'weight': '25896201078121650078792', 'voter': {'id': '0x9c39a2e1e124bda611321494ec99cc8c01e0731d'}}, {'choice': 'FOR', 'weight': '1126100409752771306098751', 'voter': {'id': '0xb08696efcf019a6128ed96067b55dd7d0ab23ce4'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xc1d4325fd08599a9178ca5df6de4993207fcec5f'}}, {'choice': 'FOR', 'weight': '13000000000000000000000', 'voter': {'id': '0xd08b7e82942fac71d96fecaa99ed7323a95d9a79'}}, {'choice': 'FOR', 'weight': '207513896138475296676423', 'voter': {'id': '0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814'}}]",15546965,15564245,0xe8ea8bae250028a8709a3841e0ae1a44820d677b
